date,P,D
1998-05-05,70.25,0.0
1998-05-06,70.0,0.0
1998-05-07,70.375,0.0
1998-05-08,72.625,0.0
1998-05-11,72.0625,0.0
1998-05-12,71.8125,0.0
1998-05-13,72.375,0.0
1998-05-14,72.75,0.0
1998-05-15,70.3125,0.0
1998-05-18,69.25,0.0
1998-05-19,67.125,0.0
1998-05-20,65.9375,0.0
1998-05-21,68.0,0.0
1998-05-22,66.3125,0.0
1998-05-26,65.0,0.0
1998-05-27,64.125,0.0
1998-05-28,62.5,0.0
1998-05-29,64.0,0.0
1998-06-01,63.25,0.0
1998-06-02,62.1875,0.0
1998-06-03,62.5,0.0
1998-06-04,62.25,0.0
1998-06-05,62.875,0.0
1998-06-08,62.875,0.0
1998-06-09,63.625,0.0
1998-06-10,63.9375,0.0
1998-06-11,63.8125,0.0
1998-06-12,63.875,0.0
1998-06-15,62.82813,0.0
1998-06-16,61.9375,0.0
1998-06-17,62.9375,0.0
1998-06-18,64.0625,0.0
1998-06-19,63.375,0.0
1998-06-22,62.4375,0.0
1998-06-23,62.0,0.0
1998-06-24,63.6875,0.0
1998-06-25,64.0625,0.0
1998-06-26,65.25,0.0
1998-06-29,65.8125,0.0
1998-06-30,63.6875,0.0
1998-07-01,65.6875,0.0
1998-07-02,65.0625,0.0
1998-07-06,65.0,0.0
1998-07-07,64.9375,0.0
1998-07-08,65.0,0.0
1998-07-09,64.4375,0.0
1998-07-10,63.5625,0.0
1998-07-13,62.75,0.0
1998-07-14,62.4375,0.0
1998-07-15,61.5,0.0
1998-07-16,61.5,0.0
1998-07-17,62.125,0.0
1998-07-20,61.3125,0.0
1998-07-21,59.875,0.0
1998-07-22,58.3125,0.0
1998-07-23,56.5625,0.0
1998-07-24,56.75,0.0
1998-07-27,56.5,0.0
1998-07-28,57.6875,0.0
1998-07-29,57.75,0.0
1998-07-30,55.5,0.0
1998-07-31,56.5,0.0
1998-08-03,55.1875,0.0
1998-08-04,52.5625,0.0
1998-08-05,52.875,0.0
1998-08-06,37.875,0.0
1998-08-07,36.3125,0.0
1998-08-10,33.375,0.0
1998-08-11,35.0,0.0
1998-08-12,34.875,0.0
1998-08-13,32.0625,0.0
1998-08-14,31.3125,0.0
1998-08-17,31.9375,0.0
1998-08-18,32.25,0.0
1998-08-19,32.3125,0.0
1998-08-20,32.8125,0.0
1998-08-21,34.0625,0.0
1998-08-24,34.25,0.0
1998-08-25,35.1875,0.0
1998-08-26,35.25,0.0
1998-08-27,34.625,0.0
1998-08-28,35.6875,0.0
1998-08-31,36.125,0.0
1998-09-01,37.625,0.0
1998-09-02,36.75,0.0
1998-09-03,36.75,0.0
1998-09-04,36.0,0.0
1998-09-08,37.125,0.0
1998-09-09,35.5,0.0
1998-09-10,35.625,0.0
1998-09-11,36.0,0.0
1998-09-14,37.125,0.0
1998-09-15,37.625,0.0
1998-09-16,37.9375,0.0
1998-09-17,39.625,0.0
1998-09-18,41.25,0.0
1998-09-21,40.125,0.0
1998-09-22,40.1875,0.0
1998-09-23,41.625,0.0
1998-09-24,39.0625,0.0
1998-09-25,37.625,0.0
1998-09-28,37.9375,0.0
1998-09-29,36.5625,0.0
1998-09-30,35.0,0.0
1998-10-01,33.375,0.0
1998-10-02,36.8125,0.0
1998-10-05,37.5,0.0
1998-10-06,38.0,0.0
1998-10-07,38.0,0.0
1998-10-08,35.1875,0.0
1998-10-09,37.125,0.0
1998-10-12,37.3125,0.0
1998-10-13,36.875,0.0
1998-10-14,37.5,0.0
1998-10-15,39.5625,0.0
1998-10-16,38.75,0.0
1998-10-19,39.6875,0.0
1998-10-20,37.6875,0.0
1998-10-21,37.5625,0.0
1998-10-22,36.875,0.0
1998-10-23,36.5625,0.0
1998-10-26,36.5625,0.0
1998-10-27,36.8125,0.0
1998-10-28,37.125,0.0
1998-10-29,41.125,0.0
1998-10-30,43.0,0.0
1998-11-02,44.625,0.0
1998-11-03,45.5,0.0
1998-11-04,45.9375,0.0
1998-11-05,46.4375,0.0
1998-11-06,49.6875,0.0
1998-11-09,49.1875,0.0
1998-11-10,48.75,0.0
1998-11-11,46.8125,0.0
1998-11-12,45.875,0.0
1998-11-13,45.3125,0.0
1998-11-16,44.1875,0.0
1998-11-17,45.5,0.0
1998-11-18,47.625,0.0
1998-11-19,48.5625,0.0
1998-11-20,48.0,0.0
1998-11-23,46.875,0.0
1998-11-24,46.9375,0.0
1998-11-25,45.9375,0.0
1998-11-27,46.5,0.0
1998-11-30,45.125,0.0
1998-12-01,44.9375,0.0
1998-12-02,48.0,0.0
1998-12-03,45.75,0.0
1998-12-04,46.75,0.0
1998-12-07,47.9375,0.0
1998-12-08,48.1875,0.0
1998-12-09,43.3125,0.0
1998-12-10,43.0,0.0
1998-12-11,45.25,0.0
1998-12-14,43.0,0.0
1998-12-15,42.8125,0.0
1998-12-16,43.8125,0.0
1998-12-17,43.5625,0.0
1998-12-18,43.3125,0.0
1998-12-21,44.625,0.0
1998-12-22,43.75,0.0
1998-12-23,44.375,0.0
1998-12-24,44.625,0.0
1998-12-28,44.5,0.0
1998-12-29,44.0,0.0
1998-12-30,44.5625,0.0
1998-12-31,43.0625,0.0
1999-01-04,45.3125,0.0
1999-01-05,46.0625,0.0
1999-01-06,48.0,0.0
1999-01-07,47.1875,0.0
1999-01-08,45.5,0.0
1999-01-11,46.1875,0.0
1999-01-12,45.125,0.0
1999-01-13,42.9375,0.0
1999-01-14,42.6875,0.0
1999-01-15,45.1875,0.0
1999-01-19,44.125,0.0
1999-01-20,43.5625,0.0
1999-01-21,41.6875,0.0
1999-01-22,44.0,0.0
1999-01-25,43.25,0.0
1999-01-26,41.3125,0.0
1999-01-27,42.6875,0.0
1999-01-28,44.5,0.0
1999-01-29,44.75,0.0
1999-02-01,47.5,0.0
1999-02-02,47.0,0.0
1999-02-03,47.125,0.0
1999-02-04,46.0,0.0
1999-02-05,45.25,0.0
1999-02-08,44.5,0.0
1999-02-09,42.0,0.0
1999-02-10,42.5,0.0
1999-02-11,43.625,0.0
1999-02-12,44.5625,0.0
1999-02-16,47.5,0.0
1999-02-17,46.8125,0.0
1999-02-18,47.1875,0.0
1999-02-19,47.0,0.0
1999-02-22,48.9375,0.0
1999-02-23,48.9375,0.0
1999-02-24,47.5625,0.0
1999-02-25,47.8125,0.0
1999-02-26,49.3125,0.0
1999-03-01,49.9375,0.0
1999-03-02,51.9375,0.0
1999-03-03,50.375,0.0
1999-03-04,50.0,0.0
1999-03-05,51.5625,0.0
1999-03-08,51.75,0.0
1999-03-09,52.4375,0.0
1999-03-10,52.3125,0.0
1999-03-11,53.625,0.0
1999-03-12,52.5625,0.0
1999-03-15,53.875,0.0
1999-03-16,54.0,0.0
1999-03-17,53.5625,0.0
1999-03-18,53.625,0.0
1999-03-19,53.625,0.0
1999-03-22,54.25,0.0
1999-03-23,52.9375,0.0
1999-03-24,52.5625,0.0
1999-03-25,52.75,0.0
1999-03-26,52.375,0.0
1999-03-29,51.75,0.0
1999-03-30,52.0625,0.029963249999999983
1999-03-31,52.625,0.0
1999-04-01,52.75,0.0
1999-04-05,53.1875,0.0
1999-04-06,50.5,0.0
1999-04-07,50.6875,0.0
1999-04-08,44.6875,0.0
1999-04-09,47.375,0.0
1999-04-12,46.5,0.0
1999-04-13,46.0,0.0
1999-04-14,47.5625,0.0
1999-04-15,48.6875,0.0
1999-04-16,50.0625,0.0
1999-04-19,51.0625,0.0
1999-04-20,54.1875,0.0
1999-04-21,54.0,0.0
1999-04-22,53.875,0.0
1999-04-23,53.875,0.0
1999-04-26,54.375,0.0
1999-04-27,54.6875,0.0
1999-04-28,55.6875,0.0
1999-04-29,56.1875,0.0
1999-04-30,56.125,0.0
1999-05-03,57.4375,0.0
1999-05-04,59.5,0.0
1999-05-05,60.5,0.0
1999-05-06,58.375,0.0
1999-05-07,59.0,0.0
1999-05-10,58.875,0.0
1999-05-11,60.0625,0.0
1999-05-12,60.5,0.0
1999-05-13,59.625,0.0
1999-05-14,57.25,0.0
1999-05-17,56.5,0.0
1999-05-18,57.0,0.0
1999-05-19,59.875,0.0
1999-05-20,66.625,0.0
1999-05-21,63.0,0.0
1999-05-24,59.9375,0.0
1999-05-25,60.5,0.0
1999-05-26,59.0,0.0
1999-05-27,58.875,0.0
1999-05-28,58.3125,0.0
1999-06-01,58.125,0.0
1999-06-02,62.6875,0.0
1999-06-03,64.0,0.0
1999-06-04,65.8125,0.0
1999-06-07,67.875,0.0
1999-06-08,66.1875,0.0
1999-06-09,64.4375,0.0
1999-06-10,66.25,0.0
1999-06-11,69.75,0.0
1999-06-14,69.5,0.0
1999-06-15,69.4375,0.0
1999-06-16,68.25,0.0
1999-06-17,67.25,0.0
1999-06-18,66.875,0.0
1999-06-21,65.8125,0.0
1999-06-22,64.5,0.0
1999-06-23,63.9375,0.0
1999-06-24,62.5625,0.0
1999-06-25,60.4375,0.0
1999-06-28,63.0625,0.0
1999-06-29,64.625,0.0
1999-06-30,62.625,0.0
1999-07-01,60.875,0.0
1999-07-02,61.5625,0.0
1999-07-06,62.5,0.0
1999-07-07,60.8125,0.0
1999-07-08,61.0625,0.0
1999-07-09,60.5625,0.0
1999-07-12,58.0625,0.0
1999-07-13,58.5625,0.0
1999-07-14,55.9375,0.0
1999-07-15,60.9375,0.0
1999-07-16,61.1875,0.0
1999-07-19,60.375,0.0
1999-07-20,62.625,0.0
1999-07-21,61.6875,0.0
1999-07-22,62.5,0.0
1999-07-23,62.25,0.0
1999-07-26,66.0,0.0
1999-07-27,63.75,0.0
1999-07-28,64.0625,0.0
1999-07-29,62.1875,0.0
1999-07-30,61.0,0.0
1999-08-02,61.875,0.0
1999-08-03,57.3125,0.0
1999-08-04,55.5625,0.0
1999-08-05,62.9375,0.0
1999-08-06,61.875,0.0
1999-08-09,60.375,0.0
1999-08-10,57.8125,0.0
1999-08-11,57.5,0.0
1999-08-12,60.375,0.0
1999-08-13,62.9375,0.0
1999-08-16,63.125,0.0
1999-08-17,63.5,0.0
1999-08-18,63.5,0.0
1999-08-19,62.625,0.0
1999-08-20,62.5,0.0
1999-08-23,63.125,0.0
1999-08-24,61.6875,0.0
1999-08-25,62.5,0.0
1999-08-26,61.8125,0.0
1999-08-27,61.875,0.0
1999-08-30,60.0625,0.0
1999-08-31,60.8125,0.0
1999-09-01,63.0625,0.0
1999-09-02,62.875,0.0
1999-09-03,63.9375,0.0
1999-09-07,64.0,0.0
1999-09-08,63.5,0.0
1999-09-09,61.9375,0.0
1999-09-10,60.125,0.0
1999-09-13,60.6875,0.0
1999-09-14,61.625,0.0
1999-09-15,61.75,0.0
1999-09-16,61.6875,0.0
1999-09-17,60.9375,0.0
1999-09-20,58.0,0.0
1999-09-21,58.125,0.0
1999-09-22,60.0,0.0
1999-09-23,60.875,0.0
1999-09-24,58.5,0.0
1999-09-27,59.4375,0.0
1999-09-28,60.1875,0.0
1999-09-29,60.5,0.0
1999-09-30,48.6875,0.0
1999-10-01,45.75,0.0
1999-10-04,42.25,0.0
1999-10-05,42.9375,0.0
1999-10-06,43.0,0.0
1999-10-07,42.8125,0.0
1999-10-08,42.25,0.0
1999-10-11,43.375,0.0
1999-10-12,41.125,0.0
1999-10-13,40.125,0.0
1999-10-14,42.5,0.0
1999-10-15,43.1875,0.0
1999-10-18,44.1875,0.0
1999-10-19,44.0,0.0
1999-10-20,46.125,0.0
1999-10-21,48.1875,0.0
1999-10-22,48.5625,0.0
1999-10-25,48.9375,0.0
1999-10-26,49.0,0.0
1999-10-27,49.25,0.0
1999-10-28,49.9375,0.0
1999-10-29,51.6875,0.0
1999-11-01,52.1875,0.0
1999-11-02,55.3125,0.0
1999-11-03,52.9375,0.0
1999-11-04,52.0,0.0
1999-11-05,52.5625,0.0
1999-11-08,54.9375,0.0
1999-11-09,53.3125,0.0
1999-11-10,53.1875,0.0
1999-11-11,52.6875,0.0
1999-11-12,53.25,0.0
1999-11-15,54.5625,0.0
1999-11-16,55.0625,0.0
1999-11-17,56.375,0.0
1999-11-18,58.5,0.0
1999-11-19,55.6875,0.0
1999-11-22,55.0,0.0
1999-11-23,55.6875,0.0
1999-11-24,52.9375,0.0
1999-11-26,51.8125,0.0
1999-11-29,50.3125,0.0
1999-11-30,51.9375,0.0
1999-12-01,52.8125,0.0
1999-12-02,54.5625,0.0
1999-12-03,54.0625,0.0
1999-12-06,54.375,0.0
1999-12-07,52.4375,0.0
1999-12-08,52.5625,0.0
1999-12-09,50.5,0.0
1999-12-10,50.9375,0.0
1999-12-13,50.5625,0.0
1999-12-14,52.0,0.0
1999-12-15,52.875,0.0
1999-12-16,51.5,0.0
1999-12-17,50.75,0.0
1999-12-20,49.625,0.0
1999-12-21,49.625,0.0
1999-12-22,50.25,0.0
1999-12-23,50.9375,0.0
1999-12-27,51.8125,0.0
1999-12-28,51.6875,0.0
1999-12-29,52.1875,0.0
1999-12-30,53.0625,0.0
1999-12-31,53.125,0.0
2000-01-03,53.75,0.0
2000-01-04,53.0625,0.0
2000-01-05,52.9375,0.0
2000-01-06,54.875,0.0
2000-01-07,61.3125,0.0
2000-01-10,60.25,0.0
2000-01-11,60.375,0.0
2000-01-12,59.8125,0.0
2000-01-13,61.6875,0.0
2000-01-14,61.625,0.0
2000-01-18,59.0,0.0
2000-01-19,59.5,0.0
2000-01-20,61.0,0.0
2000-01-21,58.375,0.0
2000-01-24,55.1875,0.0
2000-01-25,55.1875,0.0
2000-01-26,55.0625,0.0
2000-01-27,54.1875,0.0
2000-01-28,52.625,0.0
2000-01-31,53.0,0.0
2000-02-01,54.4375,0.0
2000-02-02,55.875,0.0
2000-02-03,55.375,0.0
2000-02-04,56.75,0.0
2000-02-07,58.1875,0.0
2000-02-08,56.0,0.0
2000-02-09,53.9375,0.0
2000-02-10,57.875,0.0
2000-02-11,56.0,0.0
2000-02-14,56.875,0.0
2000-02-15,59.375,0.0
2000-02-16,61.3125,0.0
2000-02-17,62.875,0.0
2000-02-18,57.875,0.0
2000-02-22,58.8125,0.0
2000-02-23,57.25,0.0
2000-02-24,52.625,0.0
2000-02-25,51.25,0.0
2000-02-28,51.4375,0.0
2000-02-29,51.125,0.0
2000-03-01,54.625,0.0
2000-03-02,52.5,0.0
2000-03-03,54.4375,0.0
2000-03-06,52.5,0.0
2000-03-07,49.0,0.0
2000-03-08,47.625,0.0
2000-03-09,49.0625,0.0
2000-03-10,50.875,0.0
2000-03-13,50.0625,0.0
2000-03-14,50.0625,0.0
2000-03-15,51.4375,0.0
2000-03-16,52.125,0.0
2000-03-17,51.625,0.0
2000-03-20,53.0,0.0
2000-03-21,54.0,0.0
2000-03-22,52.9375,0.0
2000-03-23,54.625,0.0
2000-03-24,57.4375,0.0
2000-03-27,55.625,0.0
2000-03-28,55.375,0.0
2000-03-29,55.6875,0.0
2000-03-30,57.25,0.03001556250000007
2000-03-31,59.625,0.0
2000-04-03,62.0625,0.0
2000-04-04,60.75,0.0
2000-04-05,60.0,0.0
2000-04-06,61.6875,0.0
2000-04-07,61.75,0.0
2000-04-10,63.875,0.0
2000-04-11,65.4375,0.0
2000-04-12,67.875,0.0
2000-04-13,66.375,0.0
2000-04-14,62.4375,0.0
2000-04-17,63.75,0.0
2000-04-18,64.875,0.0
2000-04-19,64.6875,0.0
2000-04-20,67.125,0.0
2000-04-24,69.4375,0.0
2000-04-25,68.25,0.0
2000-04-26,67.3125,0.0
2000-04-27,67.0625,0.0
2000-04-28,66.6875,0.0
2000-05-01,64.5625,0.0
2000-05-02,63.0,0.0
2000-05-03,61.25,0.0
2000-05-04,62.4375,0.0
2000-05-05,63.0625,0.0
2000-05-08,66.0,0.0
2000-05-09,67.875,0.0
2000-05-10,68.375,0.0
2000-05-11,69.1875,0.0
2000-05-12,71.375,0.0
2000-05-15,74.625,0.0
2000-05-16,75.625,0.0
2000-05-17,74.625,0.0
2000-05-18,77.5,0.0
2000-05-19,76.375,0.0
2000-05-22,76.3125,0.0
2000-05-23,75.4375,0.0
2000-05-24,77.875,0.0
2000-05-25,76.5625,0.0
2000-05-26,75.875,0.0
2000-05-30,75.9375,0.0
2000-05-31,74.5625,0.0
2000-06-01,76.0,0.0
2000-06-02,74.875,0.0
2000-06-05,74.9375,0.0
2000-06-06,73.375,0.0
2000-06-07,73.625,0.0
2000-06-08,74.0,0.0
2000-06-09,76.9375,0.0
2000-06-12,79.9375,0.0
2000-06-13,80.75,0.0
2000-06-14,82.0,0.0
2000-06-15,82.0,0.0
2000-06-16,80.75,0.0
2000-06-19,80.0,0.0
2000-06-20,80.1875,0.0
2000-06-21,81.0625,0.0
2000-06-22,80.375,0.0
2000-06-23,79.875,0.0
2000-06-26,79.75,0.0
2000-06-27,80.1875,0.0
2000-06-28,82.4375,0.0
2000-06-29,86.0,0.0
2000-06-30,85.75,0.0
2000-07-03,88.0625,0.0
2000-07-05,89.0,0.0
2000-07-06,91.75,0.0
2000-07-07,89.75,0.0
2000-07-10,87.375,0.0
2000-07-11,87.6875,0.0
2000-07-12,89.25,0.0
2000-07-13,85.75,0.0
2000-07-14,84.5,0.0
2000-07-17,86.9375,0.0
2000-07-18,83.9375,0.0
2000-07-19,83.9375,0.0
2000-07-20,84.875,0.0
2000-07-21,85.0,0.0
2000-07-24,82.3125,0.0
2000-07-25,78.75,0.0
2000-07-26,78.1875,0.0
2000-07-27,81.6875,0.0
2000-07-28,81.1875,0.0
2000-07-31,81.8125,0.0
2000-08-01,83.4375,0.0
2000-08-02,83.8125,0.0
2000-08-03,84.9375,0.0
2000-08-04,87.6875,0.0
2000-08-07,88.1875,0.0
2000-08-08,87.0,0.0
2000-08-09,87.875,0.0
2000-08-10,88.375,0.0
2000-08-11,92.25,0.0
2000-08-14,93.5,0.0
2000-08-15,93.0625,0.0
2000-08-16,92.1875,0.0
2000-08-17,92.8125,0.0
2000-08-18,91.375,0.0
2000-08-21,91.8125,0.0
2000-08-22,93.5,0.0
2000-08-23,91.375,0.0
2000-08-24,91.25,0.0
2000-08-25,89.75,0.0
2000-08-28,90.0,0.0
2000-08-29,90.75,0.0
2000-08-30,90.625,0.0
2000-08-31,94.5,0.0
2000-09-01,93.9375,0.0
2000-09-05,92.8125,0.0
2000-09-06,92.5,0.0
2000-09-07,91.8125,0.0
2000-09-08,90.5,0.0
2000-09-11,93.375,0.0
2000-09-12,91.4375,0.0
2000-09-13,91.5,0.0
2000-09-14,94.375,0.0
2000-09-15,92.6875,0.0
2000-09-18,91.1875,0.0
2000-09-19,94.3125,0.0
2000-09-20,92.3125,0.0
2000-09-21,94.4375,0.0
2000-09-22,97.8125,0.0
2000-09-25,97.3125,0.0
2000-09-26,97.4375,0.0
2000-09-27,98.0,0.0
2000-09-28,99.4375,0.0
2000-09-29,98.75,0.0
2000-10-02,105.9375,0.0
2000-10-03,105.3125,0.0
2000-10-04,102.5625,0.0
2000-10-05,104.8125,0.0
2000-10-06,102.9375,0.0
2000-10-09,103.0,0.0
2000-10-10,105.875,0.0
2000-10-11,105.5,0.0
2000-10-12,101.5,0.0
2000-10-13,103.875,0.0
2000-10-16,108.9375,0.0
2000-10-17,106.8125,0.0
2000-10-18,104.8125,0.0
2000-10-19,104.5625,0.0
2000-10-20,105.3125,0.0
2000-10-23,104.5625,0.0
2000-10-24,106.625,0.0
2000-10-25,104.5,0.0
2000-10-26,107.4375,0.0
2000-10-27,109.6875,0.0
2000-10-30,116.0,0.0
2000-10-31,109.375,0.0
2000-11-01,106.125,0.0
2000-11-02,104.25,0.0
2000-11-03,106.125,0.0
2000-11-06,109.0625,0.0
2000-11-07,108.75,0.0
2000-11-08,110.5,0.0
2000-11-09,113.625,0.0
2000-11-10,113.0,0.0
2000-11-13,109.9375,0.0
2000-11-14,113.3125,0.0
2000-11-15,114.9375,0.0
2000-11-16,115.25,0.0
2000-11-17,115.4375,0.0
2000-11-20,115.0,0.0
2000-11-21,115.25,0.0
2000-11-22,112.6875,0.0
2000-11-24,115.0625,0.0
2000-11-27,115.25,0.0
2000-11-28,116.375,0.0
2000-11-29,118.25,0.0
2000-11-30,117.3125,0.0
2000-12-01,116.0,0.0
2000-12-04,116.875,0.0
2000-12-05,118.375,0.0
2000-12-06,117.75,0.0
2000-12-07,116.75,0.0
2000-12-08,119.25,0.0
2000-12-11,120.4375,0.0
2000-12-12,118.3125,0.0
2000-12-13,118.125,0.0
2000-12-14,115.3125,0.0
2000-12-15,117.5,0.0
2000-12-18,120.875,0.0
2000-12-19,117.0625,0.0
2000-12-20,117.875,0.0
2000-12-21,120.6875,0.0
2000-12-22,119.5,0.0
2000-12-26,61.25,0.0
2000-12-27,60.875,0.0
2000-12-28,62.5,0.0
2000-12-29,61.375,0.0
2001-01-02,58.9375,0.0
2001-01-03,57.1875,0.0
2001-01-04,53.1875,0.0
2001-01-05,53.9375,0.0
2001-01-08,53.75,0.0
2001-01-09,54.3125,0.0
2001-01-10,56.5,0.0
2001-01-11,55.375,0.0
2001-01-12,54.1875,0.0
2001-01-16,53.6875,0.0
2001-01-17,52.6875,0.0
2001-01-18,52.25,0.0
2001-01-19,51.5625,0.0
2001-01-22,55.3125,0.0
2001-01-23,58.5,0.0
2001-01-24,59.6875,0.0
2001-01-25,60.5,0.0
2001-01-26,59.8125,0.0
2001-01-29,58.76,0.0
2001-01-30,57.08,0.0
2001-01-31,56.41,0.0
2001-02-01,56.74,0.0
2001-02-02,61.1,0.0
2001-02-05,62.41,0.0
2001-02-06,60.9,0.0
2001-02-07,61.87,0.0
2001-02-08,60.9,0.0
2001-02-09,58.55,0.0
2001-02-12,59.12,0.0
2001-02-13,58.59,0.0
2001-02-14,57.0,0.0
2001-02-15,56.25,0.0
2001-02-16,56.91,0.0
2001-02-20,56.6,0.0
2001-02-21,56.48,0.0
2001-02-22,55.06,0.0
2001-02-23,54.33,0.0
2001-02-26,56.19,0.0
2001-02-27,57.41,0.0
2001-02-28,59.23,0.0
2001-03-01,58.99,0.0
2001-03-02,60.79,0.0
2001-03-05,60.0,0.0
2001-03-06,60.51,0.0
2001-03-07,60.5,0.0
2001-03-08,61.5,0.0
2001-03-09,60.99,0.0
2001-03-12,59.66,0.0
2001-03-13,58.9,0.0
2001-03-14,58.1,0.0
2001-03-15,57.91,0.0
2001-03-16,55.82,0.0
2001-03-19,56.75,0.0
2001-03-20,56.75,0.0
2001-03-21,54.3,0.0
2001-03-22,52.7,0.0
2001-03-23,54.5,0.0
2001-03-26,56.1,0.0
2001-03-27,56.34,0.0
2001-03-28,56.1,0.0
2001-03-29,57.79,0.030013500000000044
2001-03-30,59.26,0.0
2001-04-02,58.5,0.0
2001-04-03,58.23,0.0
2001-04-04,59.86,0.0
2001-04-05,60.0,0.0
2001-04-06,58.94,0.0
2001-04-09,59.78,0.0
2001-04-10,59.15,0.0
2001-04-11,57.82,0.0
2001-04-12,58.43,0.0
2001-04-16,58.23,0.0
2001-04-17,59.04,0.0
2001-04-18,60.68,0.0
2001-04-19,60.4,0.0
2001-04-20,60.21,0.0
2001-04-23,59.74,0.0
2001-04-24,60.76,0.0
2001-04-25,63.0,0.0
2001-04-26,64.87,0.0
2001-04-27,65.22,0.0
2001-04-30,65.48,0.0
2001-05-01,66.16,0.0
2001-05-02,63.2,0.0
2001-05-03,61.6,0.0
2001-05-04,61.15,0.0
2001-05-07,60.8,0.0
2001-05-08,59.11,0.0
2001-05-09,59.2,0.0
2001-05-10,57.42,0.0
2001-05-11,58.45,0.0
2001-05-14,59.15,0.0
2001-05-15,59.28,0.0
2001-05-16,60.77,0.0
2001-05-17,58.37,0.0
2001-05-18,56.72,0.0
2001-05-21,55.48,0.0
2001-05-22,54.3,0.0
2001-05-23,53.03,0.0
2001-05-24,55.3,0.0
2001-05-25,54.45,0.0
2001-05-29,53.8,0.0
2001-05-30,55.22,0.0
2001-05-31,57.5,0.0
2001-06-01,56.7,0.0
2001-06-04,56.76,0.0
2001-06-05,57.12,0.0
2001-06-06,58.4,0.0
2001-06-07,57.78,0.0
2001-06-08,58.23,0.0
2001-06-11,56.71,0.0
2001-06-12,56.8,0.0
2001-06-13,57.6,0.0
2001-06-14,58.18,0.0
2001-06-15,57.14,0.0
2001-06-18,58.4,0.0
2001-06-19,58.03,0.0
2001-06-20,58.8,0.0
2001-06-21,60.56,0.0
2001-06-22,61.17,0.0
2001-06-25,62.29,0.0
2001-06-26,61.75,0.0
2001-06-27,62.9,0.0
2001-06-28,62.55,0.0
2001-06-29,61.75,0.0
2001-07-02,62.46,0.0
2001-07-03,62.28,0.0
2001-07-05,61.91,0.0
2001-07-06,61.92,0.0
2001-07-09,63.5,0.0
2001-07-10,62.9,0.0
2001-07-11,63.48,0.0
2001-07-12,65.07,0.0
2001-07-13,65.79,0.0
2001-07-16,64.7,0.0
2001-07-17,65.98,0.0
2001-07-18,66.36,0.0
2001-07-19,66.63,0.0
2001-07-20,65.82,0.0
2001-07-23,65.75,0.0
2001-07-24,65.01,0.0
2001-07-25,64.46,0.0
2001-07-26,65.01,0.0
2001-07-27,65.0,0.0
2001-07-30,66.55,0.0
2001-07-31,67.42,0.0
2001-08-01,65.0,0.0
2001-08-02,63.95,0.0
2001-08-03,64.29,0.0
2001-08-06,63.52,0.0
2001-08-07,64.38,0.0
2001-08-08,63.67,0.0
2001-08-09,63.64,0.0
2001-08-10,64.38,0.0
2001-08-13,65.27,0.0
2001-08-14,65.5,0.0
2001-08-15,65.4,0.0
2001-08-16,66.4,0.0
2001-08-17,65.62,0.0
2001-08-20,66.09,0.0
2001-08-21,66.74,0.0
2001-08-22,67.38,0.0
2001-08-23,68.75,0.0
2001-08-24,68.11,0.0
2001-08-27,68.5,0.0
2001-08-28,68.93,0.0
2001-08-29,69.25,0.0
2001-08-30,68.73,0.0
2001-08-31,68.06,0.0
2001-09-04,67.99,0.0
2001-09-05,68.3,0.0
2001-09-06,66.86,0.0
2001-09-07,65.3,0.0
2001-09-10,66.4,0.0
2001-09-17,64.51,0.0
2001-09-18,62.5,0.0
2001-09-19,61.75,0.0
2001-09-20,61.41,0.0
2001-09-21,59.95,0.0
2001-09-24,61.61,0.0
2001-09-25,62.99,0.0
2001-09-26,65.6,0.0
2001-09-27,65.99,0.0
2001-09-28,66.5,0.0
2001-10-01,66.9,0.0
2001-10-02,67.26,0.0
2001-10-03,67.26,0.0
2001-10-04,68.1,0.0
2001-10-05,68.62,0.0
2001-10-08,68.1,0.0
2001-10-09,68.08,0.0
2001-10-10,68.92,0.0
2001-10-11,67.68,0.0
2001-10-12,67.09,0.0
2001-10-15,68.22,0.0
2001-10-16,68.6,0.0
2001-10-17,68.05,0.0
2001-10-18,67.81,0.0
2001-10-19,67.61,0.0
2001-10-22,68.85,0.0
2001-10-23,68.01,0.0
2001-10-24,66.0,0.0
2001-10-25,66.5,0.0
2001-10-26,67.41,0.0
2001-10-29,67.28,0.0
2001-10-30,66.83,0.0
2001-10-31,65.75,0.0
2001-11-01,65.22,0.0
2001-11-02,65.55,0.0
2001-11-05,66.11,0.0
2001-11-06,66.74,0.0
2001-11-07,65.9,0.0
2001-11-08,64.19,0.0
2001-11-09,63.53,0.0
2001-11-12,64.42,0.0
2001-11-13,64.95,0.0
2001-11-14,65.04,0.0
2001-11-15,65.15,0.0
2001-11-16,65.44,0.0
2001-11-19,67.4,0.0
2001-11-20,70.74,0.0
2001-11-21,70.87,0.0
2001-11-23,71.22,0.0
2001-11-26,71.45,0.0
2001-11-27,71.14,0.0
2001-11-28,71.7,0.0
2001-11-29,71.3,0.0
2001-11-30,71.45,0.0
2001-12-03,71.33,0.0
2001-12-04,71.29,0.0
2001-12-05,71.96,0.0
2001-12-06,72.19,0.0
2001-12-07,72.14,0.0
2001-12-10,71.52,0.0
2001-12-11,71.74,0.0
2001-12-12,69.7,0.0
2001-12-13,70.0,0.0
2001-12-14,70.96,0.0
2001-12-17,70.95,0.0
